,user_id,username,user_url
10,100005443690530,Tịch Hạ,https://facebook.com/Nam.Ju.Twinkle?groupid=2754249271464148&refid=18&_ft_=qid.-6806805523531943332%3Amf_story_key.2950966311792442%3Atop_level_post_id.2950966311792442%3Atl_objid.2950966311792442%3Acontent_owner_id_new.100005443690530%3Apage_id.2754249271464148%3Asrc.22%3Astory_location.6%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX-bqwsflLg1CT9P%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100005443690530%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645769647%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2950966311792442%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
11,100040757167605,Tính,https://facebook.com/tinh.chau.129142?groupid=2754249271464148&refid=18&_ft_=qid.-6806805523582566908%3Amf_story_key.2950969095125497%3Atop_level_post_id.2950969095125497%3Atl_objid.2950969095125497%3Acontent_owner_id_new.100040757167605%3Apage_id.2754249271464148%3Atext_formatting.518596398537417%3Asrc.22%3Astory_location.6%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX_JQtOtISUf0X6s%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100040757167605%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645770109%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2950969095125497%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
12,100063705440721,Dung Huynh Anh,https://facebook.com/profile.php?id=100063705440721&groupid=2754249271464148&refid=18&_ft_=qid.-6806805523652264226%3Amf_story_key.2949849418570798%3Atop_level_post_id.2949849418570798%3Atl_objid.2949849418570798%3Acontent_owner_id_new.100063705440721%3Apage_id.2754249271464148%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX-FKVqeCa-RqZCW%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100063705440721%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645635623%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2949849418570798%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
13,100078411138115,Trịnh Dương,https://facebook.com/profile.php?id=100078411138115&groupid=2754249271464148&refid=18&_ft_=qid.-6806805523695204330%3Amf_story_key.2951026128453127%3Atop_level_post_id.2951026128453127%3Atl_objid.2951026128453127%3Acontent_owner_id_new.100078411138115%3Apage_id.2754249271464148%3Asrc.22%3Aphoto_attachments_list.%5B107556678534703%2C107556731868031%2C107556761868028%5D%3Astory_location.6%3Astory_attachment_style.album%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX-bSqpCn-gJKQfb%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100078411138115%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645777838%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2951026128453127%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
14,100004432980817,Thuỳ,https://facebook.com/overdose.bie?groupid=2754249271464148&refid=18&_ft_=qid.-6806805523565105475%3Amf_story_key.2950817685140638%3Atop_level_post_id.2950817685140638%3Atl_objid.2950817685140638%3Acontent_owner_id_new.100004432980817%3Apage_id.2754249271464148%3Asrc.22%3Astory_location.6%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX8Ft2zCaIHwj-dI%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100004432980817%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645751267%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2950817685140638%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
15,100046619646601,Tu Ne,https://facebook.com/profile.php?id=100046619646601&groupid=2754249271464148&refid=18&_ft_=qid.-6806805523511415630%3Amf_story_key.2950962458459494%3Atop_level_post_id.2950962458459494%3Atl_objid.2950962458459494%3Acontent_owner_id_new.100046619646601%3Apage_id.2754249271464148%3Asrc.22%3Astory_location.6%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX_vDVkxa_VLtQxz%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100046619646601%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645769077%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2950962458459494%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
16,100003805424448,Ngọc Tài,https://facebook.com/michael.marvel.24?groupid=2754249271464148&refid=18&_ft_=qid.-6806805523656036331%3Amf_story_key.2950193571869716%3Atop_level_post_id.2950193571869716%3Atl_objid.2950193571869716%3Acontent_owner_id_new.100003805424448%3Apage_id.2754249271464148%3Asrc.22%3Astory_location.6%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX9ToUWRG7Gqmg5i%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100003805424448%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645677741%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2950193571869716%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
17,100003983818688,Minh Thông,https://facebook.com/thongdang1992?groupid=2754249271464148&refid=18&_ft_=qid.-6806805523458364815%3Amf_story_key.2950974885124918%3Atop_level_post_id.2950974885124918%3Atl_objid.2950974885124918%3Acontent_owner_id_new.100003983818688%3Apage_id.2754249271464148%3Asrc.22%3Astory_location.6%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX9HzdDmeZNHF5XY%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100003983818688%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645770924%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2950974885124918%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
18,100000032659932,Tiến Hùng,https://facebook.com/hung.chelsea.9?groupid=2754249271464148&refid=18&_ft_=qid.-6806805523534468349%3Amf_story_key.2950955701793503%3Atop_level_post_id.2950955701793503%3Atl_objid.2950955701793503%3Acontent_owner_id_new.100000032659932%3Apage_id.2754249271464148%3Asrc.22%3Astory_location.6%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX92289T3nZDokym%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100000032659932%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645768238%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2950955701793503%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
19,100041472216376,Mai Kiều,https://facebook.com/phuongchi.leha.94?groupid=2754249271464148&refid=18&_ft_=qid.-6806805523638787632%3Amf_story_key.2950976531791420%3Atop_level_post_id.2950976531791420%3Atl_objid.2950976531791420%3Acontent_owner_id_new.100041472216376%3Apage_id.2754249271464148%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX-cnQUajP1YmBLD%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100041472216376%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645771165%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2950976531791420%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
20,100008380397465,Lương Chí Thanh,https://facebook.com/dink.chithanh?groupid=2754249271464148&refid=18&_ft_=qid.-6806805523654122006%3Amf_story_key.2949766445245762%3Atop_level_post_id.2949766445245762%3Atl_objid.2949766445245762%3Acontent_owner_id_new.100008380397465%3Apage_id.2754249271464148%3Atext_formatting.192444944695904%3Asrc.22%3Astory_location.6%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX_EuWP1LdwIwN9Y%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100008380397465%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645626915%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2949766445245762%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
21,100001722954717,Lợi Nguyễn,https://facebook.com/Lego.deviant?groupid=2754249271464148&refid=18&_ft_=top_level_post_id.2823085801247161%3Acontent_owner_id_new.100001722954717%3Apage_id.2754249271464148%3Astory_location.6%3Astory_attachment_style.native_templates%3Aott.AX_ePv3xNv-czA8R%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100001722954717%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1630320822%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2823085801247161%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
22,100016967220505,Nguyen Hung,https://facebook.com/profile.php?id=100016967220505&groupid=2754249271464148&refid=18&_ft_=qid.-6806786419451187180%3Amf_story_key.2912334712322269%3Atop_level_post_id.2912334712322269%3Atl_objid.2912334712322269%3Acontent_owner_id_new.100016967220505%3Apage_id.2754249271464148%3Asrc.22%3Aphoto_attachments_list.%5B1050955178813380%2C1050955225480042%2C1051013062140925%5D%3Astory_location.6%3Astory_attachment_style.album%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX9zjJLXW7rZRihL%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100016967220505%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1641003782%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2912334712322269%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
23,100070657262067,Pốp Đk,https://facebook.com/profile.php?id=100070657262067&groupid=2754249271464148&refid=18&_ft_=qid.-6806786419525724673%3Amf_story_key.2951002481788825%3Atop_level_post_id.2951002481788825%3Atl_objid.2951002481788825%3Acontent_owner_id_new.100070657262067%3Apage_id.2754249271464148%3Asrc.22%3Astory_location.6%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX8VA3PobGbcJb4V%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100070657262067%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645774592%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2951002481788825%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
24,100004277852716,Minh Minh Lê,https://facebook.com/meomeominmin?groupid=2754249271464148&refid=18&_ft_=qid.-6806786419547792772%3Amf_story_key.2951014691787604%3Atop_level_post_id.2951014691787604%3Atl_objid.2951014691787604%3Acontent_owner_id_new.100004277852716%3Apage_id.2754249271464148%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Aott.AX9UBh7jKrKvIrgu%3Atds_flgs.3%3Apage_insights.%7B%222754249271464148%22%3A%7B%22page_id%22%3A2754249271464148%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100004277852716%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1645776249%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B2951014691787604%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=C-R
